b'9euOcQ',C,15,Plates_32-33,0,1,A,2020-11-11 14:34:53,1,0,"[(254, 141, 82), (220, 84, 46), (244, 91, 58), (243, 161, 88), (250, 107, 70), (248, 160, 89), (96, 96, 26), (206, 201, 100), (132, 143, 45), (108, 126, 136), (121, 136, 120), (206, 165, 67)]",0,0,"['#f98f4f', '#dc522e', '#f2693c', '#eea055', '#ff6839', '#eea050', '#6f6a22', '#d0bd5a', '#8b8134', '#6b8382', '#6c7f82', '#d6b04a']"
b'9euOcQ',C,15,Plates_34-35,0,1,D,2020-11-11 14:35:09,2,0,"[(172, 174, 96), (73, 96, 77), (161, 168, 107), (92, 101, 60), (199, 169, 101), (167, 144, 75), (236, 189, 71), (226, 77, 7), (240, 133, 82), (242, 192, 70), (184, 67, 68), (200, 121, 97)]",0,0,"['#a6ad62', '#576f54', '#999d62', '#69653e', '#bfaf5f', '#a38f4f', '#fac243', '#d95415', '#ff814f', '#fdb654', '#b44747', '#bd7270']"
b'9euOcQ',2,15,Plates_36-37,0,1,2,2020-11-11 14:35:30,3,1,"[(238, 85, 92), (244, 139, 109), (236, 87, 68), (240, 122, 86), (252, 114, 52), (246, 109, 75), (102, 98, 28), (77, 80, 51), (169, 169, 88), (104, 105, 77), (74, 89, 74), (70, 87, 54)]",0,0,"['#fb6460', '#fb8a76', '#ef5e47', '#fa8757', '#fd7340', '#f96a52', '#716e29', '#4d493c', '#ab9b4e', '#706c44', '#455941', '#405030']"
